name,pop,lat,lon
Kutaisi,183945,42.25,42.73
Tarlac City,183930,15.4838,120.5834
Desē,183802,11.13,39.63
Çorum,183418,40.52,34.95
Gweru,183358,-19.45,29.82
Mataró,183293,41.54,2.45
Spartanburg,183184,34.9437,-81.9256
Manta,183166,-0.98,-80.73
Bhusāval,183001,21.02,75.83
Shibīn al Kawm,182900,30.592,30.9
Clarksville,182849,36.5696,-87.3428
Atyraū,182753,47.1127,51.92
Pinrang,182731,-3.7857,119.6522
Kamensk-Ural’skiy,182500,56.4205,61.935
Chilpancingo,182387,17.55,-99.5
Birāṭnagar,182324,26.4837,87.2833
Bahraigh,182218,27.6204,81.6699
Barrie,182041,44.3838,-79.7
Chingola,182015,-12.5396,27.85
Tonk,181734,26.1505,75.79
Probolinggo,181656,-7.7496,113.15
Sirsa,181639,29.4904,75.03
Anda,181533,46.4,125.32
Gastonia,180974,35.2494,-81.1853
Hinthada,180728,17.6483,95.4679
Gangneung,180611,37.7559,128.8962
Castellón de la Plana,180610,39.9704,-0.05
Funtua,180475,11.5204,7.32
El Jadid,180470,33.2604,-8.51
Reggio di Calabria,180353,38.115,15.6414
Zuwārah,180310,32.9344,12.0791
Lorain,180239,41.4409,-82.184
Sioux Falls,180204,43.5397,-96.7321
Rio Claro,180147,-22.41,-47.56
Tāngāil,180144,24.25,89.92
Obuase,180117,6.1904,-1.66
Fort Lauderdale,180072,26.1412,-80.1464
Zhaodong,179980,46.0804,125.98
Balkh,179969,36.7501,66.8997
Potosí,179901,-19.5696,-65.75
Phan Rang-Tháp Chàm,179773,11.567,108.9833
Varāmīn,179603,35.3166,51.6466
Passo Fundo,179529,-28.25,-52.42
Almería,179405,36.8303,-2.43
Newport News,179388,37.1051,-76.5185
Vizianagaram,179358,18.1204,83.5
Sittwe,179032,20.14,92.88
Klerksdorp,178921,-26.88,26.62
Si Racha,178916,13.159,100.9287
Mary,178708,37.6,61.8333
Al ‘Arīsh,178651,31.1249,33.8006
Boma,178638,-5.83,13.05
Sangolquí,178582,-0.31,-78.46
Heroica Nogales,178097,31.305,-110.945
High Point,177874,35.9905,-79.9937
Teziutlan,177796,19.8204,-97.36
Korhogo,177711,9.46,-5.64
Termiz,177687,37.2329,67.2729
Ar Raqqah,177636,35.9304,39.02
Santa Cruz,177556,36.9789,-122.0346
El Oued,177497,33.3704,6.86
Rancho Cucamonga,177452,34.1248,-117.5666
Treviso,177309,45.67,12.24
Frisco,177286,33.1554,-96.8217
Danbury,177177,41.4016,-73.471
Vellore,177081,12.9204,79.15
Kadugli,176931,11.01,29.7
Hemet,176892,33.7341,-116.9969
Nyíregyháza,176880,47.9653,21.7187
Alleppey,176783,9.5004,76.37
Malāyer,176573,34.32,48.85
Letpandan,176571,17.7819,95.7415
Yuzhno-Sakhalinsk,176484,46.965,142.74
Ouargla,176271,31.97,5.34
Oceanside,176193,33.2247,-117.3083
Regina,176183,50.45,-104.617
Salatiga,176000,-7.3095,110.4901
Turku,175945,60.4539,22.255
Ontario,175841,34.0393,-117.6064
Vancouver,175673,45.6367,-122.597
Sāveh,175533,35.0218,50.3314
Modena,175502,44.65,10.92
Les Cayes,175457,18.2004,-73.75
Baicheng,175282,23.8997,106.6133
Entebbe,175128,0.0604,32.46
Yangmei,175000,24.9167,121.15
Taitung,175000,22.7554,121.14
Sīrjān,175000,29.47,55.73
Harar,174994,9.32,42.15
As Samāwah,174978,31.3099,45.2803
Ōbiraki,174972,40.57,140.47
Takaoka,174806,42.6504,141.55
Puerto Montt,174629,-41.47,-72.93
George,174582,-33.95,22.45
Bo,174354,7.97,-11.74
Garden Grove,174226,33.7787,-117.9601
Puerto Cabello,174000,10.4704,-68.17
Sidon,173894,33.563,35.3688
Beppuchō,173890,42.9304,143.17
Nampa,173863,43.5843,-116.5628
Bida,173849,9.0804,6.01
Vallejo,173844,38.1133,-122.2359
Shimla,173503,31.1,77.1666
Stavanger,173132,58.97,5.68
Esmeraldas,173101,0.9304,-79.67
Bata,173046,1.87,9.77
Ulm,172955,48.4004,10
Hạ Long,172915,20.9604,107.1
Lishui,172777,28.4504,119.9
Riobamba,172464,-1.67,-78.65
Banyuwangi,172424,-8.195,114.3696
Isparta,172334,37.77,30.53
Weinan,172321,34.5004,109.5001
Bade,172065,24.9575,121.2989
Nova Friburgo,171991,-22.26,-42.54
Elk Grove,171844,38.416,-121.384
Tébessa,171742,35.4104,8.12
Kragujevac,171197,44.02,20.92
Piteşti,171021,44.8563,24.8758
Rijeka,170992,45.33,14.45
Djelfa,170901,34.68,3.25
Pembroke Pines,170712,26.0128,-80.3382
Temirtaū,170600,50.065,72.965
Uvira,170391,-3.37,29.14
Bayamón,170245,18.3793,-66.1635
Burgos,170183,42.3504,-3.68
Takaoka,170077,36.67,137
Araçatuba,170024,-21.21,-50.45
Fuyang,170023,32.9004,115.82
Čačak,170000,43.8897,20.3301
Dijon,169946,47.3304,5.03
Kluang,169828,2.0383,103.3179
Nîmes,169547,43.8304,4.35
Al Marj,169540,32.5005,20.83
Barra Mansa,169386,-22.56,-44.17
Jayapura,169341,-2.533,140.7
Sarh,169196,9.15,18.39
Medinīpur,169127,22.3304,87.15
Arad,169065,46.17,21.32
Bandar-e Būshehr,169060,28.92,50.83
Sonsonate,168947,13.72,-89.73
Baranavichy,168772,53.1368,26.0134
Madent Atbara,168612,17.71,33.98
Würzburg,168561,49.8004,9.95
Hindupur,168312,13.7804,77.49
Medford,168219,42.3372,-122.8537
Peoria,168181,33.7844,-112.299
N’Zérékoré,168121,7.76,-8.83
Bāramūla,167986,34.2004,74.35
Jamālpur,167900,24.9004,89.95
Chirchiq,167842,41.455,69.56
Corona,167836,33.862,-117.5641
Berezniki,167748,59.42,56.76
Volgodonsk,167731,47.51,42.1599
Ormoc,167584,11.0643,124.6075
Miass,167500,54.9954,60.0949
Oldenburg,167458,53.13,8.22
Abakan,167289,53.7037,91.445
Murfreesboro,167055,35.8493,-86.4117
Banhā,167029,30.4667,31.1833
Novocherkassk,166974,47.42,40.08
Gonaïves,166678,19.4504,-72.6832
Marysville,166541,48.081,-122.1558
Fatehpur,166480,25.8804,80.8
Dibrugarh,166366,27.4833,94.9
Ayacucho,166314,-13.175,-74.22
Marabá,166182,-5.35,-49.116
Ocumare del Tuy,166072,10.12,-66.78
San Fernando,166039,10.2805,-61.4594
Parma,166011,44.8104,10.32
Rustenburg,165976,-25.65,27.24
Cary,165904,35.7817,-78.8175
Noril’sk,165873,69.34,88.225
Carpina,165579,-7.84,-35.26
Tuluá,165501,4.0904,-76.21
Livingstone,165480,-17.86,25.86
Hà Tĩnh,165396,18.3338,105.9
Kendari,165377,-3.9553,122.5973
Kimberley,165264,-28.7468,24.77
Elbasan,165010,41.1215,20.0838
Nantou,165000,23.9167,120.6833
Fredericksburg,164976,38.2992,-77.4872
Serang,164767,-6.11,106.1496
Ocala,164712,29.178,-82.1511
Lajes,164676,-27.8096,-50.31
León,164441,12.4356,-86.8794
Sitalpur,164435,27.63,80.75
Zenica,164423,44.22,17.92
Regensburg,164359,49.0204,12.12
Kigoma,164268,-4.8796,29.61
Plzeň,164180,49.7404,13.36
Phitsanulok,164017,16.8283,100.2729
Myingyan,163812,21.4618,95.3914
Dagupan City,163676,16.0479,120.3408
Pátra,163360,38.23,21.73
Ingolstadt,163325,48.7704,11.45
La Vega,163197,19.2166,-70.5166
Mostar,163067,43.3505,17.82
Navsāri,163000,20.8504,72.92
El Geneina,162981,13.45,22.44
Ţarţūs,162980,34.8846,35.8866
Simao,162725,22.7807,100.9782
La Rioja,162620,-29.41,-66.85
Lecce,162582,40.3604,18.15
Mahābād,162434,36.7704,45.72
Salamanca,162353,40.9704,-5.67
Dourados,162202,-22.23,-54.81
Ash Shaţrah,161949,31.4175,46.1772
Settat,161748,33.0104,-7.62
Budaun,161555,28.03,79.09
Tunja,161412,5.5504,-73.37
Coquimbo,161317,-29.9529,-71.3436
Rubtsovsk,161065,51.52,81.21
Bhisho,160997,-32.87,27.39
Geelong,160991,-38.1675,144.3956
Ra’s al Khaymah,160849,25.7915,55.9428
Sullana,160789,-4.8896,-80.68
Malakal,160765,9.5369,31.656
Manchester,160742,42.9848,-71.4447
Bumba,160539,2.19,22.46
Hayward,160500,37.6328,-122.0772
Xiaoganzhan,160437,30.9204,113.9
Chapecó,160157,-27.1,-52.64
Muskegon,160142,43.2281,-86.2562
Taunggyi,160115,20.782,97.038
Ciudad Lázaro Cárdenas,160087,17.9587,-102.2
Alexandria,160035,38.8185,-77.0861
Gonbad-e Kāvūs,159982,37.2518,55.1715
Salavat,159893,53.3703,55.93
Valdivia,159599,-39.795,-73.245
Pagadian,159590,7.853,123.507
Nakhodka,159551,42.8374,132.8874
Nakhodka,159551,67.7504,77.52
Springfield,159394,39.771,-89.6537
Lafayette,159293,40.399,-86.8593
Tarija,159269,-21.5167,-64.75
Zarzis,159161,33.5104,11.1
Punta del Este,159000,-34.97,-54.95
York,158947,53.9704,-1.08
Cuddalore,158569,11.7204,79.77
Rio Largo,158545,-9.48,-35.84
Sāmarrā’,158508,34.194,43.875
Maykop,158451,44.61,40.12
Abéché,158317,13.84,20.83
Barreiras,158292,-12.14,-45
Odense,158222,55.4004,10.3833
Huánuco,158145,-9.92,-76.24
Harīpur,158142,31.52,75.98
Albacete,158094,39.0003,-1.87
Melitopol’,158000,46.8378,35.3775
Sobral,157996,-3.69,-40.35
Port Arthur,157934,29.8554,-93.9264
Sudbury,157857,46.5,-80.9666
Surat Thani,157627,9.1501,99.3401
Palmdale,157519,34.5944,-118.1057
Al Ghardaqah,157204,27.23,33.83
Isiro,157196,2.76,27.62
Puerto Princesa,157144,9.7543,118.7444
Kāshmar,157135,35.1814,58.4515
Ussuriysk,157068,43.8,132.02
Rust’avi,157063,41.5704,45.05
Tiraspol,157000,46.8531,29.64
Afyonkarahisar,156992,38.7504,30.55
Zonguldak,156918,41.4304,31.78
Matsue,156811,35.467,133.0666
Champaign,156794,40.1144,-88.2735
Moundou,156705,8.55,16.09
Dali,156685,25.7,100.18
Koforidua,156653,6.0904,-0.26
Istaravshan,156621,39.9219,69.0015
Livorno,156274,43.5511,10.3023
Gainesville,156248,34.2902,-83.8303
Gonder,156230,12.61,37.46
Ciudad del Carmen,156195,18.6537,-91.8245
Yulinshi,155960,38.2833,109.7333
Enterprise,155773,36.0163,-115.2207
Shkodër,155767,42.0685,19.5188
Muroran,155676,42.35,140.98
Sibiu,155565,45.7971,24.1371
Batumi,155542,41.6,41.63
Horad Barysaw,155389,54.226,28.4922
Kyŏngju,155237,35.8428,129.2117
Innsbruck,155214,47.2804,11.41
Foggia,155203,41.4605,15.56
Ordu,155117,41.0004,37.8699
Conjeeveram,155029,12.8337,79.7167
Frederick,154972,39.4336,-77.4157
Lakewood,154958,39.6977,-105.1168
Sariwŏn,154942,38.507,125.762
Beian,154936,48.239,126.482
Battambang,154773,13.1,103.2
Guangshui,154771,31.6204,114
Middelburg,154706,-25.7596,29.47
Mahajanga,154657,-15.67,46.345
La Serena,154521,-29.9,-71.25
Chetumal,154517,18.5,-88.3
Gandajika,154425,-6.7396,23.96
Pathum Thani,154412,14.0171,100.5333
Cairns,154225,-16.8878,145.7633
Kovrov,154224,56.3604,41.33
Tuscaloosa,154204,33.2348,-87.5266
Osorno,154131,-40.57,-73.16
Tottori,154098,35.5004,134.2333
San Cristóbal,154040,18.416,-70.109
Limassol,154000,34.6754,33.0333
Moanda,153915,-5.9229,12.355
Río Cuarto,153757,-33.13,-64.35
Masjed Soleymān,153663,31.98,49.2999
Sunnyvale,153656,37.3836,-122.0257
Lake Charles,153633,30.2022,-93.2141
Hollywood,153627,26.0294,-80.1679
Mufulira,153624,-12.55,28.26
Pasadena,153520,29.6584,-95.1499
Chincha Alta,153076,-13.4196,-76.14
Fyzābād,153047,26.7504,82.17
Pomona,152939,34.0585,-117.7626
Kansas City,152938,39.1234,-94.7443
Dingzhou,152934,38.5004,115
Rondonópolis,152912,-16.4695,-54.64
Golmeh,152894,33.6304,46.43
Uşak,152862,38.6804,29.42
Nusaybin,152668,37.075,41.2184
Macon,152663,32.8065,-83.6974
San Francisco de Macorís,152538,19.3,-70.25
Zabīd,152504,14.1951,43.3155
Silchar,152393,24.7904,92.79
Kaihua,152388,23.3724,104.2497
Novokuybyshevsk,152334,53.12,49.9199
Mudon,152300,16.2618,97.7215
Limoges,152199,45.83,1.25
Deyang,152194,31.1333,104.4
Samālūţ,152097,28.3004,30.71
Luanshya,151993,-13.1333,28.4
Escondido,151969,33.1347,-117.0723
Al Manāqil,151827,14.2504,32.98
Abbotsford,151683,49.0504,-122.3
Guanare,151642,9.05,-69.75
Bintulu,151617,3.1664,113.036
Dundee,151592,56.4704,-3
Nazareth,151459,32.704,35.2955
Marāgheh,151385,37.4204,46.22
Bălţi,151355,47.7591,27.9053
Aş Şuwayḩirah as Sāḩil,151349,24.362,56.7344
Benguela,151226,-12.5783,13.4072
Guarapuava,150850,-25.38,-51.48
Uzhhorod,150832,48.63,22.25
Binghamton,150747,42.1014,-75.9093
Kitale,150495,1.0305,34.9899
Chillán,150396,-36.6,-72.106
Urganch,150110,41.56,60.64
Vryheid,150012,-27.76,30.79
Yilan,150000,24.75,121.75
Miaoli,150000,24.57,120.82
Tororo,150000,0.7104,34.17
Pattani,150000,6.864,101.25
M’Sila,150000,35.7,4.545
Keren,150000,15.6804,38.45
Cao Lãnh,149837,10.467,105.636
Khiwa,149751,41.3911,60.3557
Carora,149711,10.19,-70.08
Warner Robins,149617,32.5975,-83.6526
New Bedford,149528,41.6697,-70.9428
Târgu-Mureş,149433,46.5582,24.5578
Perugia,149125,43.1104,12.39
Xicheng,149105,23.38,103.1501
Topeka,148960,39.0346,-95.6955
Beaumont,148954,30.085,-94.1451
Paterson,148678,40.9147,-74.1624
Joliet,148462,41.5189,-88.1499
Gyumri,148381,40.7894,43.8475
Palangkaraya,148289,-2.2096,113.91
Jiayuguan,148279,39.82,98.3
Hamilton,148200,-37.7783,175.2896
Leesburg,148161,28.7658,-81.8995
Yala,148140,6.5505,101.2851
Elkhart,148131,41.6912,-85.962
Diourbel,148024,14.6604,-16.24
Jijel,148000,36.822,5.766
Lạng Sơn,148000,21.846,106.757
Trang,147820,7.5634,99.608
Odessa,147810,31.8831,-102.3406
Turbat,147791,25.9918,63.0718
Médéa,147707,36.2704,2.77
Kolomna,147690,55.08,38.785
Naperville,147682,41.7483,-88.1657
Fairfield,147582,38.2594,-122.0319
San Juan del Río,147559,20.38,-100
Manghyshlaq,147443,43.6905,51.1417
Guastatoya,147197,14.85,-90.0167
Trondheim,147139,63.4167,10.4167
Man,146974,7.4004,-7.55
Wamba,146871,2.1404,27.99
Gulu,146858,2.78,32.28
Aix-en-Provence,146821,43.52,5.45
Gharyān,146810,32.1704,13.02
Ambāla,146787,30.32,76.82
Cam Ranh,146771,11.902,109.2207
Torrance,146758,33.8346,-118.3417
Ibarra,146741,0.3604,-78.13
Matanzas,146733,23.0415,-81.5775
Perpignan,146620,42.7,2.9
Poços de Caldas,146588,-21.78,-46.57
Tabora,146495,-5.02,32.8
Dar‘ā,146481,32.625,36.105
Bruges,146469,51.2204,3.23
Santo Agostinho,146219,-8.29,-35.03
Dawei,146212,14.098,98.195
Hanzhong,145986,33.13,107.03
La Ceiba,145926,15.7631,-86.797
Krishnanagar,145926,23.3803,88.53
Phra Nakhon Si Ayutthaya,145615,14.3588,100.5684
Qūchān,145531,37.1118,58.5015
Pointe-à-Pitre,145511,16.2415,-61.533
Biarritz,145348,43.4733,-1.5616
Panama City,145239,30.1995,-85.6003
Los Ángeles,145239,-37.46,-72.36
Concordia,145210,-31.3896,-58.03
Machakos,144925,-1.5095,37.26
Brest,144899,48.3904,-4.495
Metairie,144822,29.9976,-90.1781
Kolār,144625,13.1337,78.1334
Kairouan,144522,35.6804,10.1
Le Mans,144515,48.0004,0.1
Tall ‘Afar,144465,36.376,42.4497
Bellevue,144444,47.5953,-122.155
Kumba,144413,4.6404,9.44
Jinchang,144363,38.4957,102.1739
Tuzla,144334,44.5505,18.68
Székesfehérvár,144319,47.1947,18.4081
Midland,144247,32.0249,-102.1137
Carolina,144192,18.4054,-65.9792
Huelva,144174,37.2504,-6.9299
Sarnia,144172,42.9666,-82.4
Goma,144124,-1.6788,29.2218
Merced,144117,37.3057,-120.4779
Tizi Ouzou,144000,36.8,4.0333
Kafr ash Shaykh,143970,31.109,30.936
Mesquite,143949,32.7623,-96.5889
Ajdābiyā,143833,30.77,20.22
Otaru,143792,43.1887,140.9783
Ipswich,143767,52.0703,1.17
Logroño,143698,42.4704,-2.43
Stara Zagora,143431,42.4231,25.6227
Béchar,143382,31.6111,-2.23
Kenema,143137,7.8804,-11.19
Amiens,143086,49.9004,2.3
Calama,143084,-22.45,-68.92
Macaé,143029,-22.38,-41.79
Cape Coast,143015,5.1104,-1.25
Houma,142969,29.5799,-90.7058
Pleiku,142900,13.9833,108
Pyatigorsk,142865,44.08,43.09
Charleston,142858,38.3484,-81.6323
Cajamarca,142665,-7.15,-78.53
Pasadena,142647,34.1597,-118.139
Arzamas,142597,55.4,43.8
Massawa,142564,15.6101,39.45
Durrës,142432,41.3178,19.4482
Nawābganj,142361,24.5804,88.35
Pueblo,142351,38.2713,-104.6105
Saïda,142213,34.8404,0.14
Ciego de Ávila,142027,21.84,-78.7619
Altay,142000,47.8666,88.1166
Jieshou,141993,33.2504,115.35
Chŏngju,141769,39.6813,125.2163
Arnhem,141674,51.988,5.923
Phuket,141618,7.8765,98.3815
Nong’an,141482,44.4304,125.1701
Ciudad de Melilla,141308,35.3,-2.95
Tyler,141116,32.3184,-95.3065
Paranaguá,141013,-25.5279,-48.5345
Ghaznī,141000,33.5633,68.4178
Comodoro Rivadavia,140850,-45.87,-67.5
As Salţ,140689,32.0392,35.7272
Labé,140575,11.32,-12.3
Orange,140560,33.8038,-117.8218
Al’met’yevsk,140437,54.9004,52.3199
Fullerton,140392,33.8841,-117.9279
Miramar,140328,25.9773,-80.3351
Lhokseumawe,140322,5.1914,97.1415
Orekhovo-Zuyevo,140247,55.82,38.98
Santa Maria,140219,34.9333,-120.4432
Athens,140169,33.9508,-83.3689
Peterborough,140141,52.5804,-0.25
Badajoz,140133,38.8804,-6.97
Dunhuang,140094,40.1427,94.662
Bordj Bou Arreridj,140000,36.059,4.63
Columbia,139945,38.9477,-92.3255
Bizerte,139843,37.2904,9.855
Sherbrooke,139652,45.4,-71.9
Piedras Negras,139619,28.7076,-100.5317
Göttingen,139419,51.5204,9.92
Kumbakonam,139264,10.9805,79.4
Myitkyina,139100,25.3596,97.3928
Chinandega,139023,12.6304,-87.13
Townsville,138954,-19.25,146.77
Yuma,138802,32.5991,-114.5488
Tiruvannāmalai,138243,12.2604,79.1
Zalantun,138032,48,122.72
Parnaíba,138008,-2.91,-41.77
Pābna,137888,24.0004,89.25
Umtata,137772,-31.58,28.79
Bremerhaven,137751,53.5504,8.58
Tân An,137498,10.5337,106.4167
Olathe,137472,38.8832,-94.8198
Castanhal,137406,-1.2896,-47.93
Cerro de Pasco,137232,-10.69,-76.27
Irákleio,137154,35.325,25.1305
Thornton,136978,39.9205,-104.9443
Harlingen,136968,26.1916,-97.6976
Oulu,136752,65,25.47
Grand Junction,136688,39.0877,-108.5673
Shizuishan,136570,39.2333,106.769
Baia Mare,136553,47.6595,23.5791
León,136227,42.58,-5.57
West Valley City,136170,40.6889,-112.0115
Győr,136081,47.7004,17.63
Carrollton,135710,32.989,-96.8999
Serpukhov,135584,54.9304,37.43
Jequié,135574,-13.85,-40.08
Cẩm Phả,135477,21.0404,107.32
Lira,135445,2.2604,32.89
Roseville,135329,38.7691,-121.3178
Pyay,135308,18.8165,95.2114
Orsha,135206,54.5153,30.4215
May Pen,135142,17.9666,-77.2333
Warren,135022,42.4934,-83.027
Souk Ahras,134947,36.2904,7.95
Bloomington,134892,40.4757,-88.9703
Zākhū,134863,37.1445,42.6872
Cartago,134827,4.75,-75.91
Hampton,134669,37.0551,-76.3629
Caxias,134640,-4.833,-43.35
Ravenna,134631,44.4204,12.22
’s-Hertogenbosch,134520,51.6833,5.3167
Ramapo,134440,41.1404,-74.1072
Nevinnomyssk,134380,44.6201,41.95
Surprise,134085,33.68,-112.4524
Las Cruces,133988,32.3265,-106.7893
Touggourt,133954,33.1,6.06
Greeley,133750,40.4151,-104.7705
Pervoural’sk,133600,56.91,59.955
Yunxian Chengguanzhen,133558,32.8082,110.8136
Šiauliai,133528,55.9386,23.325
Birgañj,133238,27.0004,84.8666
Yakima,133233,46.5923,-120.5496
Ríohacha,133186,11.5403,-72.91
Musoma,133156,-1.4896,33.8
Uppsala,133117,59.8601,17.64
Āwasa,133097,7.06,38.477
Coral Springs,133037,26.2702,-80.2591
Namibe,132900,-15.19,12.16
Kislovodsk,132771,43.91,42.72
Sterling Heights,132631,42.5809,-83.0305
San Luis,132470,16.2,-89.44
Blitar,132416,-8.0696,112.15
Mauldin,132402,34.7866,-82.2997
Dimitrovgrad,132226,54.2504,49.56
Pindamonhangaba,132218,-22.92,-45.47
Shāhrūd,131889,36.4229,54.9629
Papeete,131695,-17.5334,-149.5667
Saint John’s,131469,47.585,-52.681
Racine,131467,42.7274,-87.8135
Opole,131412,50.685,17.9313
Trà Vinh,131360,9.934,106.334
Murom,131287,55.5704,42.04
Ciénaga,131171,11.0104,-74.25
Lae,131052,-6.733,146.99
Pīlibhīt,131008,28.64,79.81
Ferrara,130992,44.8504,11.6099
Novomoskovsk,130982,54.09,38.22
Buzău,130954,45.1565,26.8065
Stamford,130824,41.1035,-73.5583
Pinsk,130777,52.1279,26.0941
Shuangcheng,130710,45.3503,126.28
Abohar,130603,30.1204,74.29
Ninh Bình,130517,20.2543,105.975
Nikopol’,130500,47.5666,34.4062
Florencia,130337,1.6104,-75.62
Girardot,130289,4.31,-74.81
Elizabeth,130215,40.6657,-74.1912
Jaraguá do Sul,130130,-26.48,-49.1
Sannār,130122,13.55,33.6
Masaya,130113,11.969,-86.095
Baidoa,129839,3.12,43.65
Tokat,129702,40.306,36.563
Erzincan,129407,39.7526,39.4928
Andong,129319,36.5659,128.725
Tete,129316,-16.17,33.58
Copiapó,129280,-27.36,-70.34
Batticaloa,129222,7.717,81.7
Shahr-e Kord,129153,32.321,50.854
Kökshetaū,128873,53.3,69.42
Idlib,128840,35.9297,36.6317
Xai-Xai,128805,-25.04,33.64
Kamina,128803,-8.73,25.01
Lárisa,128758,39.6304,22.42
Kamyshin,128626,50.0804,45.4
Karabük,128564,41.2,32.6
Cambridge,128488,52.2004,0.1166
Kent,128458,47.3887,-122.2128
Besançon,128426,47.23,6.03
Greenville,128385,35.5956,-77.3768
Sakākā,128332,30,40.1333
Jīma,128306,7.68,36.83
Jirjā,128250,26.3304,31.88
Manzanillo,128188,20.3438,-77.1166
Surt,128123,31.21,16.59
Al Ḩasakah,128100,36.4833,40.75
Darnah,127974,32.7648,22.6391
Ekibastuz,127868,51.73,75.3199
Divo,127867,5.839,-5.36
Simi Valley,127864,34.2663,-118.749
San Nicolás de los Arroyos,127742,-33.33,-60.24
Bragança Paulista,127676,-22.95,-46.55
Worcester,127597,-33.64,19.4399
Tukuyu,127570,-9.2496,33.64
Port Blair,127562,11.667,92.736
Elbląg,127558,54.19,19.4027
Panevėžys,127405,55.74,24.37
Wau,127384,7.7,27.99
Burlington,127374,36.0762,-79.4687
Alīpur Duār,127342,26.4837,89.5667
Lafia,127236,8.4904,8.52
Santa Clara,127134,37.3646,-121.968
Sancti Spíritus,127069,21.9301,-79.4425
Pakokku,126938,21.332,95.0866
Hāthras,126882,27.6,78.05
Neftekamsk,126805,56.0835,54.2631
Gafsa,126803,34.4204,8.78
Johnson City,126589,36.3406,-82.3803
Sogamoso,126551,5.72,-72.94
Edirne,126470,41.6704,26.57
Songea,126449,-10.68,35.65
Tây Ninh,126370,11.323,106.147
Loja,126368,-3.99,-79.21
Macheng,126366,31.18,115.03
Carúpano,126293,10.67,-63.23
Tarragona,126291,41.1204,1.25
Itapetininga,126243,-23.59,-48.04
Tengyue,126058,25.0333,98.4666
Boulder,126054,40.0249,-105.2523
Bellingham,126015,48.7543,-122.4687
Montego Bay,126008,18.4667,-77.9167
Magway,125973,20.1445,94.9196
Pangkalpinang,125933,-2.08,106.15
Malanje,125856,-9.54,16.34
Gashua,125817,12.8705,11.04
Leeuwarden,125778,53.2504,5.7834
Lubango,125632,-14.91,13.49
Fort Smith,125562,35.3493,-94.3695
Sorong,125535,-0.8554,131.285
Kumbo,125486,6.2204,10.68
Ghardaïa,125480,32.49,3.67
Kelowna,125109,49.9,-119.4833
Amherst,125024,43.0117,-78.7569
Lynchburg,125004,37.4003,-79.1909
Marvdasht,125000,29.8014,52.8215
Kenosha,124888,42.5864,-87.8762
Semnān,124826,35.5548,53.3743
Santa Tecla,124694,13.674,-89.29
Zlín,124610,49.2304,17.65
Fasā,124458,28.9718,53.6715
Lysychans’k,124421,48.9204,38.4274
Drohobych,124269,49.3444,23.4994
Mỹ Tho,124143,10.3504,106.35
Laiwu,124108,36.2004,117.66
Alagoinhas,124070,-12.14,-38.43
Rudnyy,124000,52.9527,63.13
East Los Angeles,123905,34.0326,-118.1691
South Lyon,123850,42.4614,-83.6526
Higüey,123787,18.616,-68.708
Round Rock,123678,30.5254,-97.6659
Potchefstroom,123669,-26.6996,27.1
Siracusa,123657,37.0704,15.29
Guelma,123590,36.466,7.428
Uruguaiana,123480,-29.7696,-57.09
Indramayu,123263,-6.3356,108.319
Gagnoa,123184,6.1504,-5.88
Pôrto Seguro,123173,-16.4296,-39.08
Minzhu,123018,43.7163,127.346
Ségou,122952,13.44,-6.26
Pati,122785,-6.7415,111.0347
San Fernando,122701,7.9,-67.4699
Brits,122497,-25.6296,27.78
Maina,122411,13.4692,144.7332
Maastricht,122378,50.853,5.677
Berkeley,122324,37.8723,-122.276
Tekirdağ,122287,40.9909,27.51
Aalborg,122219,57.0337,9.9166
Barbacena,122211,-21.22,-43.77
Tauranga,121500,-37.6964,176.1536
Lianhe,121367,47.1364,129.2859
Olmaliq,121207,40.8504,69.595
Billings,120800,45.7889,-108.5509
Sassari,120729,40.73,8.57
Karaman,120399,37.1815,33.215
Ponce,120295,18.012,-66.6198
Redding,120270,40.5698,-122.365
Yuba City,120186,39.1357,-121.6381
Manbij,120169,36.5266,37.9563
Duluth,120101,46.7757,-92.1392
Larache,120082,35.2004,-6.16
Huanghua,120000,38.3704,117.33
Pearland,119940,29.5585,-95.3215
Puerto Plata,119897,19.7902,-70.6902
Maxixe,119868,-23.866,35.3886
Trois-Rivières,119693,46.35,-72.5499
Leominster,119400,42.5209,-71.7717
Saginaw,119336,43.4199,-83.9501
Jaú,119206,-22.2896,-48.57
Tetovo,119132,42.0092,20.9701
Iowa City,119091,41.6559,-91.5304
Udine,119009,46.07,13.24
Arvada,118807,39.8321,-105.1511
Pleven,118675,43.4238,24.6134
Zielona Góra,118433,51.9504,15.5
Anuradhapura,118302,8.35,80.3833
Shahreẕā,118301,32.0115,51.8597
Tongren,118290,27.6804,109.13
Berdyans’k,118284,46.7568,36.7868
Bandundu,118211,-3.31,17.38
Bama,118121,11.5204,13.69
Seaside,118110,36.6224,-121.8191
Ourense,118107,42.33,-7.87
Kingsport,118001,36.5224,-82.5452
Setúbal,117974,38.53,-8.9
Nakhon Pathom,117927,13.818,100.064
Smithtown,117863,40.8662,-73.2164
Sokodé,117811,8.9905,1.15
Agadez,117770,16.9959,7.9828
Jalingo,117757,8.9004,11.36
Dunedin,117700,-45.8854,170.491
Achinsk,117634,56.27,90.5
Anaco,117596,9.44,-64.46
Punta Arenas,117430,-53.165,-70.94
San Martín,117399,-33.07,-68.49
Independence,117306,39.0871,-94.3503
Langsa,117256,4.6736,97.9664
